TS,Device,Sensor,Value
2018-08-29 02:09:00.000,2,3,62.18
2018-08-29 02:09:00.000,3,1,12.27
2018-08-29 02:09:00.000,3,4,84.32
2018-08-29 02:09:05.000,1,2,30.64
2018-08-29 02:09:05.000,1,4,81.66
2018-08-29 02:09:05.000,2,2,32.08
2018-08-29 02:09:05.000,2,4,83.09
2018-08-29 02:09:05.000,3,2,36.36
2018-08-29 02:09:05.000,3,4,80.23
2018-08-29 02:09:10.000,1,4,83
2018-08-29 02:09:10.000,1,5,101.915
2018-08-29 02:09:10.000,2,4,80.14
2018-08-29 02:09:10.000,2,5,106.57
2018-08-29 02:09:10.000,3,5,108.02
2018-08-29 02:09:15.000,1,3,64.46
2018-08-29 02:09:15.000,2,3,61.24
2018-08-29 02:09:15.000,2,4,82.97
2018-08-29 02:09:15.000,2,5,103.74
2018-08-29 02:09:15.000,3,3,61.96
2018-08-29 02:09:15.000,3,5,100.22
2018-08-29 02:09:20.000,1,1,13.15
2018-08-29 02:09:20.000,1,3,60.2
2018-08-29 02:09:20.000,1,4,80.83
2018-08-29 02:09:20.000,2,2,31.85
2018-08-29 02:09:20.000,3,2,37.57
2018-08-29 02:09:20.000,3,3,63.06
2018-08-29 02:09:20.000,3,5,102.03
2018-08-29 02:09:25.000,1,2,36.46
2018-08-29 02:09:25.000,1,3,61.1
2018-08-29 02:09:25.000,2,5,107.195
2018-08-29 02:09:25.000,3,2,32.18
2018-08-29 02:09:25.000,3,5,102.195
2018-08-29 02:09:30.000,1,3,60.34
2018-08-29 02:09:30.000,1,5,102.36
2018-08-29 02:09:30.000,2,3,63.2
2018-08-29 02:09:30.000,2,4,82.48
2018-08-29 02:09:30.000,3,3,63.41
2018-08-29 02:09:30.000,3,4,84.61
2018-08-29 02:09:30.000,3,5,108.09
2018-08-29 02:09:35.000,1,5,109.17
2018-08-29 02:09:35.000,2,1,11.395
2018-08-29 02:09:35.000,2,5,103.45
2018-08-29 02:09:35.000,3,1,13.29
2018-08-29 02:09:35.000,3,2,37.06
2018-08-29 02:09:40.000,1,3,61.71
2018-08-29 02:09:40.000,1,5,102.13
2018-08-29 02:09:40.000,2,3,61.15
2018-08-29 02:09:40.000,3,3,64.57
2018-08-29 02:09:40.000,3,4,82.035
2018-08-29 02:09:40.000,3,5,107.85
2018-08-29 02:09:45.000,1,3,64.02
2018-08-29 02:09:45.000,1,4,80.22
2018-08-29 02:09:45.000,2,1,11.03
2018-08-29 02:09:45.000,2,2,30.62
2018-08-29 02:09:45.000,2,3,63.08
2018-08-29 02:09:45.000,3,2,35.62
2018-08-29 02:09:50.000,2,4,83.575
2018-08-29 02:09:50.000,2,5,107.055
2018-08-29 02:09:50.000,3,3,63.35
2018-08-29 02:09:50.000,3,4,81.12
2018-08-29 02:09:50.000,3,5,100.8
2018-08-29 02:09:55.000,1,4,81.985
2018-08-29 02:09:55.000,1,5,108.34
2018-08-29 02:09:55.000,2,1,10.975
2018-08-29 02:09:55.000,2,2,34.63
2018-08-29 02:09:55.000,3,1,12.78
2018-08-29 02:10:00.000,1,4,82.87
2018-08-29 02:10:00.000,2,1,11.74
2018-08-29 02:10:00.000,2,4,83.6
2018-08-29 02:10:00.000,3,1,13.695
2018-08-29 02:10:00.000,3,4,80.73
2018-08-29 02:10:05.000,1,1,10.465
2018-08-29 02:10:05.000,2,1,12.96
2018-08-29 02:10:05.000,2,4,80.92
2018-08-29 02:10:05.000,3,1,13.69
2018-08-29 02:10:05.000,3,3,60.74
2018-08-29 02:10:05.000,3,4,83.06
2018-08-29 02:10:10.000,1,2,33.46
2018-08-29 02:10:10.000,1,4,83.78
2018-08-29 02:10:10.000,2,2,37.74
2018-08-29 02:10:10.000,3,2,35.605
2018-08-29 02:10:10.000,3,4,81.64
2018-08-29 02:10:10.000,3,5,107.92
2018-08-29 02:10:15.000,1,3,62.64
2018-08-29 02:10:15.000,1,5,109.37
2018-08-29 02:10:15.000,2,3,64.77
2018-08-29 02:10:15.000,2,5,103.64
2018-08-29 02:10:15.000,3,2,31
2018-08-29 02:10:15.000,3,3,61.91
2018-08-29 02:10:15.000,3,4,82.55
2018-08-29 02:10:20.000,1,4,81.88
2018-08-29 02:10:20.000,2,1,14.66
2018-08-29 02:10:20.000,2,2,31.75
2018-08-29 02:10:20.000,2,4,82.765
2018-08-29 02:10:20.000,3,1,14.86
2018-08-29 02:10:20.000,3,4,83.65
2018-08-29 02:10:25.000,1,4,84.19
2018-08-29 02:10:25.000,1,5,109.64
2018-08-29 02:10:25.000,2,2,36.36
2018-08-29 02:10:25.000,2,4,83.81
2018-08-29 02:10:25.000,2,5,103.92
2018-08-29 02:10:25.000,3,4,82.85
2018-08-29 02:10:30.000,1,3,61.53
2018-08-29 02:10:30.000,1,5,101.84
2018-08-29 02:10:30.000,2,3,64.91
2018-08-29 02:10:30.000,2,5,106.12
2018-08-29 02:10:30.000,3,3,63.15
2018-08-29 02:10:30.000,3,4,82.05
2018-08-29 02:10:35.000,1,1,12.535
2018-08-29 02:10:35.000,1,3,63.87
2018-08-29 02:10:35.000,1,4,81.19
2018-08-29 02:10:35.000,2,1,13.97
2018-08-29 02:10:35.000,2,3,61.01
2018-08-29 02:10:35.000,3,1,11.1
2018-08-29 02:10:40.000,1,1,12.73
2018-08-29 02:10:40.000,1,2,38.29
2018-08-29 02:10:40.000,1,4,84.78
2018-08-29 02:10:40.000,2,2,39.74
2018-08-29 02:10:40.000,2,4,81.92
2018-08-29 02:10:40.000,3,2,34.02
2018-08-29 02:10:40.000,3,4,84.06
2018-08-29 02:10:45.000,1,3,60.05
2018-08-29 02:10:45.000,1,5,104.2
2018-08-29 02:10:45.000,2,3,64.12
2018-08-29 02:10:45.000,2,5,105.64
2018-08-29 02:10:45.000,3,3,62.91
2018-08-29 02:10:45.000,3,4,80.68
2018-08-29 02:10:45.000,3,5,109.92
2018-08-29 02:10:50.000,1,1,13.27
2018-08-29 02:10:50.000,1,3,61.98
2018-08-29 02:10:50.000,2,3,61.235
2018-08-29 02:10:50.000,3,1,10.775
2018-08-29 02:10:50.000,3,3,63.18
2018-08-29 02:10:55.000,1,2,30.395
2018-08-29 02:10:55.000,1,3,64.28
2018-08-29 02:10:55.000,2,1,14.38
2018-08-29 02:10:55.000,2,2,34.67
2018-08-29 02:10:55.000,3,1,12.24
2018-08-29 02:11:00.000,1,2,32.22
2018-08-29 02:11:00.000,1,5,107.395
2018-08-29 02:11:00.000,2,3,63.43
2018-08-29 02:11:00.000,2,5,100.95
2018-08-29 02:11:00.000,3,2,36.49
2018-08-29 02:11:00.000,3,5,102.4
2018-08-29 02:11:05.000,1,1,14.24
2018-08-29 02:11:05.000,1,3,61.65
2018-08-29 02:11:05.000,2,1,11.38
2018-08-29 02:11:05.000,2,3,64.15
2018-08-29 02:11:05.000,3,4,83.02
2018-08-29 02:11:10.000,1,2,34.325
2018-08-29 02:11:10.000,2,1,11.835
2018-08-29 02:11:10.000,2,2,31.98
2018-08-29 02:11:10.000,3,2,36.26
2018-08-29 02:11:10.000,3,3,63.59
2018-08-29 02:11:15.000,1,1,14.7
2018-08-29 02:11:15.000,1,3,62.84
2018-08-29 02:11:15.000,1,5,106.44
2018-08-29 02:11:15.000,2,1,11.83
2018-08-29 02:11:15.000,2,3,64.98
2018-08-29 02:11:15.000,3,1,12.525
2018-08-29 02:11:20.000,1,1,10.8
2018-08-29 02:11:20.000,1,5,100.66
2018-08-29 02:11:20.000,2,1,12.93
2018-08-29 02:11:20.000,2,3,63.57
2018-08-29 02:11:20.000,2,5,104.94
2018-08-29 02:11:20.000,3,1,13.66
2018-08-29 02:11:20.000,3,3,60.71
2018-08-29 02:11:25.000,1,1,12.65
2018-08-29 02:11:25.000,1,4,84.7
2018-08-29 02:11:25.000,2,1,13.37
2018-08-29 02:11:25.000,2,3,60.42
2018-08-29 02:11:25.000,3,1,10.51
2018-08-29 02:11:25.000,3,3,62.92
2018-08-29 02:11:30.000,1,1,12.33
2018-08-29 02:11:30.000,1,2,37.11
2018-08-29 02:11:30.000,1,4,80.96
2018-08-29 02:11:30.000,3,1,11.23
2018-08-29 02:11:30.000,3,4,83.825
2018-08-29 02:11:35.000,1,5,106.87
2018-08-29 02:11:35.000,2,3,63.15
2018-08-29 02:11:35.000,2,4,82.43
2018-08-29 02:11:35.000,2,5,100.39
2018-08-29 02:11:35.000,3,3,60.29
2018-08-29 02:11:35.000,3,4,84.56
2018-08-29 02:11:35.000,3,5,102.59
2018-08-29 02:11:40.000,1,1,14.34
2018-08-29 02:11:40.000,1,3,61.39
2018-08-29 02:11:40.000,2,1,11.48
2018-08-29 02:11:40.000,2,3,63.53
2018-08-29 02:11:40.000,3,1,13.62
2018-08-29 02:11:40.000,3,3,62.455
2018-08-29 02:11:45.000,1,1,10.44
2018-08-29 02:11:45.000,2,1,12.2
2018-08-29 02:11:45.000,2,4,82.29
2018-08-29 02:11:45.000,3,4,81.93
2018-08-29 02:11:45.000,3,5,106.6
2018-08-29 02:11:50.000,1,4,83.66
2018-08-29 02:11:50.000,1,5,102.33
2018-08-29 02:11:50.000,2,2,38.62
2018-08-29 02:11:50.000,2,4,80.53
2018-08-29 02:11:50.000,3,4,82.7
2018-08-29 02:11:55.000,1,2,32.505
2018-08-29 02:11:55.000,1,5,107.69
2018-08-29 02:11:55.000,2,2,37.51
2018-08-29 02:11:55.000,2,5,103.41
2018-08-29 02:11:55.000,3,2,38.96
2018-08-29 02:11:55.000,3,4,81.53
2018-08-29 02:12:00.000,1,3,62.52
2018-08-29 02:12:00.000,1,4,80.67
2018-08-29 02:12:00.000,1,5,109.14
2018-08-29 02:12:00.000,2,3,64.66
2018-08-29 02:12:00.000,3,3,61.8
2018-08-29 02:12:00.000,3,4,82.81
2018-08-29 02:12:00.000,3,5,104.86
2018-08-29 02:12:05.000,1,1,14.45
2018-08-29 02:12:05.000,1,2,36.515
2018-08-29 02:12:05.000,3,2,31.52
2018-08-29 02:12:05.000,3,3,60.08
2018-08-29 02:12:05.000,3,4,83.53
2018-08-29 02:12:10.000,1,3,63.565
2018-08-29 02:12:10.000,1,5,106.46
2018-08-29 02:12:10.000,2,3,61.66
2018-08-29 02:12:10.000,3,1,11.75
2018-08-29 02:12:10.000,3,3,63.095
2018-08-29 02:12:15.000,1,1,12.48
2018-08-29 02:12:15.000,1,4,80.43
2018-08-29 02:12:15.000,2,1,14.62
2018-08-29 02:12:15.000,2,4,82.57
2018-08-29 02:12:15.000,3,1,10.34
2018-08-29 02:12:15.000,3,4,84
2018-08-29 02:12:20.000,1,2,36.77
2018-08-29 02:12:20.000,2,2,31.04
2018-08-29 02:12:20.000,2,5,106.495
2018-08-29 02:12:20.000,3,1,11.24
2018-08-29 02:12:20.000,3,2,35.32
2018-08-29 02:12:20.000,3,5,101.22
2018-08-29 02:12:25.000,1,3,63.84
2018-08-29 02:12:25.000,1,5,101.77
2018-08-29 02:12:25.000,2,3,62.765
2018-08-29 02:12:25.000,2,5,103.21
2018-08-29 02:12:25.000,3,3,61.7
2018-08-29 02:12:25.000,3,5,107.49
2018-08-29 02:12:30.000,1,1,11.79
2018-08-29 02:12:30.000,1,4,84.74
2018-08-29 02:12:30.000,2,1,13.22
2018-08-29 02:12:30.000,2,4,81.88
2018-08-29 02:12:30.000,3,1,14.65
2018-08-29 02:12:30.000,3,4,82.6
2018-08-29 02:12:35.000,1,2,35.93
2018-08-29 02:12:35.000,1,3,62.24
2018-08-29 02:12:35.000,1,4,80.46
2018-08-29 02:12:35.000,3,2,31.65
2018-08-29 02:12:35.000,3,3,60.1
2018-08-29 02:12:35.000,3,4,82.87
2018-08-29 02:12:35.000,3,5,101.5
2018-08-29 02:12:40.000,1,1,11.155
2018-08-29 02:12:40.000,2,1,14.26
2018-08-29 02:12:40.000,2,4,82.21
2018-08-29 02:12:40.000,3,1,11.4
2018-08-29 02:12:40.000,3,4,84.35
2018-08-29 02:12:40.000,3,5,109.97
2018-08-29 02:12:45.000,1,1,13.03
2018-08-29 02:12:45.000,1,3,60.07
2018-08-29 02:12:45.000,2,1,10.89
2018-08-29 02:12:45.000,2,2,30.33
2018-08-29 02:12:45.000,3,2,34.61
2018-08-29 02:12:45.000,3,3,62.94
2018-08-29 02:12:45.000,3,5,100.51
2018-08-29 02:12:50.000,1,1,11.06
2018-08-29 02:12:50.000,1,4,80.98
2018-08-29 02:12:50.000,2,1,13.19
2018-08-29 02:12:50.000,2,4,82.3366666666667
2018-08-29 02:12:50.000,3,1,10.33
2018-08-29 02:12:55.000,1,2,36.75
2018-08-29 02:12:55.000,1,4,82.215
2018-08-29 02:12:55.000,2,2,38.2
2018-08-29 02:12:55.000,2,4,81.15
2018-08-29 02:12:55.000,3,2,32.47
2018-08-29 02:12:55.000,3,4,83.28
2018-08-29 02:13:00.000,1,2,33.92
2018-08-29 02:13:00.000,1,3,64.28
2018-08-29 02:13:00.000,1,5,106.235
2018-08-29 02:13:00.000,2,5,104.1
2018-08-29 02:13:00.000,3,3,62.14
2018-08-29 02:13:00.000,3,5,108.38
2018-08-29 02:13:05.000,1,1,12.23
2018-08-29 02:13:05.000,1,2,35.73
2018-08-29 02:13:05.000,1,5,101.63
2018-08-29 02:13:05.000,2,1,12.96
2018-08-29 02:13:05.000,2,3,60
2018-08-29 02:13:05.000,3,1,10.09
2018-08-29 02:13:10.000,1,4,82.11
2018-08-29 02:13:10.000,2,2,34.41
2018-08-29 02:13:10.000,2,4,84.25
2018-08-29 02:13:10.000,3,1,12.02
2018-08-29 02:13:10.000,3,2,38.68
2018-08-29 02:13:10.000,3,4,83.18
2018-08-29 02:13:15.000,1,1,11.16
2018-08-29 02:13:15.000,1,2,30.13
2018-08-29 02:13:15.000,2,1,13.3
2018-08-29 02:13:15.000,2,5,100.31
2018-08-29 02:13:15.000,3,1,12.93
2018-08-29 02:13:15.000,3,2,30.88
2018-08-29 02:13:15.000,3,5,104.59
2018-08-29 02:13:20.000,1,4,84.12
2018-08-29 02:13:20.000,2,2,38.42
2018-08-29 02:13:20.000,2,4,81.26
2018-08-29 02:13:20.000,3,1,14.03
2018-08-29 02:13:20.000,3,2,32.69
2018-08-29 02:13:20.000,3,4,82.685
2018-08-29 02:13:25.000,1,2,34.14
2018-08-29 02:13:25.000,1,5,100.04
2018-08-29 02:13:25.000,2,5,104.32
2018-08-29 02:13:25.000,3,2,39.86
2018-08-29 02:13:25.000,3,3,62.25
2018-08-29 02:13:25.000,3,5,107.185
2018-08-29 02:13:30.000,1,3,62.97
2018-08-29 02:13:30.000,2,1,13.06
2018-08-29 02:13:30.000,2,3,60.66
2018-08-29 02:13:30.000,2,4,81.85
2018-08-29 02:13:30.000,3,1,10.2
2018-08-29 02:13:30.000,3,3,60.84
2018-08-29 02:13:35.000,1,1,11.57
2018-08-29 02:13:35.000,1,2,38.15
2018-08-29 02:13:35.000,1,3,62.21
2018-08-29 02:13:35.000,2,3,64.35
2018-08-29 02:13:35.000,3,1,14.44
2018-08-29 02:13:35.000,3,2,33.87
2018-08-29 02:13:35.000,3,3,61.48
2018-08-29 02:13:40.000,1,1,10.16
2018-08-29 02:13:40.000,1,2,34.96
2018-08-29 02:13:40.000,1,4,84.53
2018-08-29 02:13:40.000,2,1,12.3
2018-08-29 02:13:40.000,2,4,80.25
2018-08-29 02:13:40.000,3,3,63.11
2018-08-29 02:13:40.000,3,4,82.39
2018-08-29 02:13:45.000,1,1,13.58
2018-08-29 02:13:45.000,1,3,64.21
2018-08-29 02:13:45.000,2,2,36.41
2018-08-29 02:13:45.000,2,3,61.35
2018-08-29 02:13:45.000,3,1,11.255
2018-08-29 02:13:45.000,3,2,30.68
2018-08-29 02:13:50.000,1,1,12.17
2018-08-29 02:13:50.000,1,2,38.97
2018-08-29 02:13:50.000,1,4,81.53
2018-08-29 02:13:50.000,2,1,14.3
2018-08-29 02:13:50.000,2,4,82.26
2018-08-29 02:13:50.000,3,4,82.255
2018-08-29 02:13:55.000,1,5,105.595
2018-08-29 02:13:55.000,2,2,30.42
2018-08-29 02:13:55.000,3,2,35.415
2018-08-29 02:13:55.000,3,5,101.32
2018-08-29 02:14:00.000,1,3,61.355
2018-08-29 02:14:00.000,2,2,31.5
2018-08-29 02:14:00.000,2,3,62.92
2018-08-29 02:14:00.000,3,3,63.385
2018-08-29 02:14:05.000,1,1,13.61
2018-08-29 02:14:05.000,1,3,60.35
2018-08-29 02:14:05.000,1,5,104.79
2018-08-29 02:14:05.000,2,1,14.71
2018-08-29 02:14:05.000,2,3,62.12
2018-08-29 02:14:05.000,3,3,64.62
2018-08-29 02:14:10.000,1,3,61.25
2018-08-29 02:14:10.000,1,4,82.67
2018-08-29 02:14:10.000,1,5,106.6
2018-08-29 02:14:10.000,2,1,10.44
2018-08-29 02:14:10.000,2,4,83.39
2018-08-29 02:14:10.000,3,1,12.58
2018-08-29 02:14:10.000,3,4,80.53
2018-08-29 02:14:15.000,1,2,31.24
2018-08-29 02:14:15.000,1,3,62.35
2018-08-29 02:14:15.000,2,1,11.53
2018-08-29 02:14:15.000,2,3,64.49
2018-08-29 02:14:15.000,3,2,36.96
2018-08-29 02:14:15.000,3,3,61.63
2018-08-29 02:14:20.000,1,1,11.51
2018-08-29 02:14:20.000,2,1,13.045
2018-08-29 02:14:20.000,3,1,13.645
2018-08-29 02:14:20.000,3,5,104.16
2018-08-29 02:14:25.000,1,2,34.62
2018-08-29 02:14:25.000,1,4,81.615
2018-08-29 02:14:25.000,3,3,63.51
2018-08-29 02:14:25.000,3,4,82.0566666666667
2018-08-29 02:14:30.000,1,2,38.47
2018-08-29 02:14:30.000,1,5,104.38
2018-08-29 02:14:30.000,2,1,14.33
2018-08-29 02:14:30.000,2,3,61.37
2018-08-29 02:14:30.000,3,1,11.46
2018-08-29 02:14:30.000,3,2,34.2
2018-08-29 02:14:30.000,3,5,100.1
2018-08-29 02:14:35.000,1,1,13.09
2018-08-29 02:14:35.000,1,3,60.14
2018-08-29 02:14:35.000,2,1,10.23
2018-08-29 02:14:35.000,2,3,62.64
2018-08-29 02:14:35.000,3,1,12.37
2018-08-29 02:14:35.000,3,4,84.42
2018-08-29 02:14:40.000,2,1,10.96
2018-08-29 02:14:40.000,2,4,83.545
2018-08-29 02:14:40.000,3,1,13.47
2018-08-29 02:14:40.000,3,2,36.55
2018-08-29 02:14:40.000,3,4,80.32
2018-08-29 02:14:45.000,1,1,14.84
2018-08-29 02:14:45.000,1,4,82.15
2018-08-29 02:14:45.000,2,3,60.01
2018-08-29 02:14:45.000,2,4,84.28
2018-08-29 02:14:45.000,3,1,12.06
2018-08-29 02:14:45.000,3,2,38.75
2018-08-29 02:14:45.000,3,4,81.42
2018-08-29 02:14:50.000,1,1,10.94
2018-08-29 02:14:50.000,1,2,33.15
2018-08-29 02:14:50.000,1,3,62.99
2018-08-29 02:14:50.000,2,2,37.43
2018-08-29 02:14:50.000,3,1,13.25
2018-08-29 02:14:50.000,3,3,60.85
2018-08-29 02:14:55.000,1,2,35.35
2018-08-29 02:14:55.000,2,2,39.63
2018-08-29 02:14:55.000,2,5,104.43
2018-08-29 02:14:55.000,3,2,32.485
2018-08-29 02:14:55.000,3,5,109.81
2018-08-29 02:15:00.000,1,4,83.13
2018-08-29 02:15:00.000,1,5,101.25
2018-08-29 02:15:00.000,2,4,80.27
2018-08-29 02:15:00.000,2,5,109.39
2018-08-29 02:15:00.000,3,3,62.525
2018-08-29 02:15:00.000,3,5,106.98
2018-08-29 02:15:05.000,1,3,64.23
2018-08-29 02:15:05.000,1,5,104.75
2018-08-29 02:15:05.000,2,3,62.61
2018-08-29 02:15:05.000,2,5,104
2018-08-29 02:15:05.000,3,3,62.09
2018-08-29 02:15:05.000,3,5,108.27
2018-08-29 02:15:10.000,1,2,37.83
2018-08-29 02:15:10.000,1,3,60.33
2018-08-29 02:15:10.000,1,4,80.96
2018-08-29 02:15:10.000,2,2,32.1
2018-08-29 02:15:10.000,2,4,83.1
2018-08-29 02:15:10.000,3,2,36.38
2018-08-29 02:15:10.000,3,5,100.47
2018-08-29 02:15:15.000,1,1,13.28
2018-08-29 02:15:15.000,1,3,61.23
2018-08-29 02:15:15.000,1,5,103.73
2018-08-29 02:15:15.000,2,3,61.96
2018-08-29 02:15:15.000,2,5,108.01
2018-08-29 02:15:15.000,3,3,64.09
2018-08-29 02:15:15.000,3,5,102.28
2018-08-29 02:15:20.000,1,1,13.48
2018-08-29 02:15:20.000,1,3,64.82
2018-08-29 02:15:20.000,1,4,82.14
2018-08-29 02:15:20.000,2,1,14.91
2018-08-29 02:15:20.000,3,1,12.05
2018-08-29 02:15:20.000,3,4,85
2018-08-29 02:15:25.000,1,1,10.29
2018-08-29 02:15:25.000,1,4,83.24
2018-08-29 02:15:25.000,1,5,107.74
2018-08-29 02:15:25.000,2,1,11.01
2018-08-29 02:15:25.000,2,3,63.96
2018-08-29 02:15:25.000,3,1,13.15
2018-08-29 02:15:25.000,3,4,81.1
2018-08-29 02:15:30.000,1,1,14.78
2018-08-29 02:15:30.000,1,2,32.38
2018-08-29 02:15:30.000,1,3,61.82
2018-08-29 02:15:30.000,1,5,108.28
2018-08-29 02:15:30.000,2,1,11.91
2018-08-29 02:15:30.000,3,2,38.1
2018-08-29 02:15:30.000,3,4,82
2018-08-29 02:15:35.000,1,2,34.19
2018-08-29 02:15:35.000,1,5,100.09
2018-08-29 02:15:35.000,2,2,35.64
2018-08-29 02:15:35.000,2,4,84.87
2018-08-29 02:15:35.000,3,2,35.635
2018-08-29 02:15:35.000,3,4,82.73
2018-08-29 02:15:40.000,1,3,63.36
2018-08-29 02:15:40.000,1,5,101.54
2018-08-29 02:15:40.000,2,3,60.86
2018-08-29 02:15:40.000,3,5,107.033333333333
2018-08-29 02:15:45.000,2,3,64.82
2018-08-29 02:15:45.000,2,4,82.78
2018-08-29 02:15:45.000,2,5,103.74
2018-08-29 02:15:45.000,3,2,35.37
2018-08-29 02:15:45.000,3,3,61.96
2018-08-29 02:15:45.000,3,4,84.73
2018-08-29 02:15:50.000,1,1,11.615
2018-08-29 02:15:50.000,1,3,62.96
2018-08-29 02:15:50.000,1,4,80.83
2018-08-29 02:15:50.000,2,1,13.05
2018-08-29 02:15:50.000,3,1,10.19
2018-08-29 02:15:55.000,1,2,36.46
2018-08-29 02:15:55.000,1,4,82.07
2018-08-29 02:15:55.000,2,2,37.9
2018-08-29 02:15:55.000,2,4,81
2018-08-29 02:15:55.000,3,2,32.18
2018-08-29 02:15:55.000,3,4,83.14
2018-08-29 02:16:00.000,1,1,12.66
2018-08-29 02:16:00.000,1,2,33.63
2018-08-29 02:16:00.000,1,4,84.51
2018-08-29 02:16:00.000,1,5,102.36
2018-08-29 02:16:00.000,3,1,12.66
2018-08-29 02:16:00.000,3,2,38.45
2018-08-29 02:16:05.000,1,1,14.96
2018-08-29 02:16:05.000,1,2,37.33
2018-08-29 02:16:05.000,2,2,32.335
2018-08-29 02:16:05.000,3,4,84.68
2018-08-29 02:16:05.000,3,5,103.72
2018-08-29 02:16:10.000,1,3,64.84
2018-08-29 02:16:10.000,2,2,38.42
2018-08-29 02:16:10.000,2,4,81.62
2018-08-29 02:16:10.000,2,5,101.37
2018-08-29 02:16:10.000,3,2,31.94
2018-08-29 02:16:10.000,3,4,84.12
2018-08-29 02:16:15.000,1,1,12.8
2018-08-29 02:16:15.000,1,5,104.33
2018-08-29 02:16:15.000,2,2,39.87
2018-08-29 02:16:15.000,2,4,82.89
2018-08-29 02:16:15.000,2,5,108.18
2018-08-29 02:16:15.000,3,2,34.14
2018-08-29 02:16:15.000,3,5,100.05
2018-08-29 02:16:20.000,1,3,61.32
2018-08-29 02:16:20.000,1,5,103.91
2018-08-29 02:16:20.000,3,1,11.72
2018-08-29 02:16:20.000,3,3,62.645
2018-08-29 02:16:20.000,3,4,82.33
2018-08-29 02:16:25.000,1,1,11.2
2018-08-29 02:16:25.000,2,1,13.89
2018-08-29 02:16:25.000,2,2,30.14
2018-08-29 02:16:25.000,2,4,81.29
2018-08-29 02:16:25.000,3,1,14.06
2018-08-29 02:16:25.000,3,4,83.43
2018-08-29 02:16:30.000,1,3,60.25
2018-08-29 02:16:30.000,1,5,104.6
2018-08-29 02:16:30.000,2,3,61.685
2018-08-29 02:16:30.000,2,5,106.05
2018-08-29 02:16:30.000,3,3,63.12
2018-08-29 02:16:30.000,3,5,100.33
2018-08-29 02:16:35.000,1,1,11.67
2018-08-29 02:16:35.000,1,5,109
2018-08-29 02:16:35.000,2,1,11.305
2018-08-29 02:16:35.000,3,2,38.82
2018-08-29 02:16:35.000,3,4,82.36
2018-08-29 02:16:40.000,1,1,11.13
2018-08-29 02:16:40.000,1,2,34.91
2018-08-29 02:16:40.000,1,4,83.09
2018-08-29 02:16:40.000,2,1,11.85
2018-08-29 02:16:40.000,2,4,80.22
2018-08-29 02:16:40.000,3,1,13.99
2018-08-29 02:16:45.000,1,1,14.71
2018-08-29 02:16:45.000,1,2,34.07
2018-08-29 02:16:45.000,1,4,83.375
2018-08-29 02:16:45.000,2,4,84.8
2018-08-29 02:16:45.000,3,2,39.79
2018-08-29 02:16:45.000,3,4,81.94
2018-08-29 02:16:50.000,1,2,33.755
2018-08-29 02:16:50.000,1,3,63.77
2018-08-29 02:16:50.000,2,1,13.86
2018-08-29 02:16:50.000,2,2,35.51
2018-08-29 02:16:50.000,2,4,80.9
2018-08-29 02:16:50.000,3,2,31.99
2018-08-29 02:16:55.000,1,1,11.72
2018-08-29 02:16:55.000,1,3,64.04
2018-08-29 02:16:55.000,1,4,84.67
2018-08-29 02:16:55.000,1,5,102.17
2018-08-29 02:16:55.000,2,4,81.81
2018-08-29 02:16:55.000,3,2,33.8
2018-08-29 02:16:55.000,3,4,83.95
2018-08-29 02:17:00.000,1,1,13.47
2018-08-29 02:17:00.000,2,2,39.52
2018-08-29 02:17:00.000,2,3,60.9066666666667
2018-08-29 02:17:00.000,3,1,10.61
2018-08-29 02:17:00.000,3,3,63.38
2018-08-29 02:17:05.000,1,3,64.48
2018-08-29 02:17:05.000,1,4,82.62
2018-08-29 02:17:05.000,2,1,14.19
2018-08-29 02:17:05.000,2,5,109.53
2018-08-29 02:17:05.000,3,1,11.33
2018-08-29 02:17:05.000,3,4,80.49
2018-08-29 02:17:10.000,1,2,31.15
2018-08-29 02:17:10.000,2,2,34.015
2018-08-29 02:17:10.000,2,4,83.35
2018-08-29 02:17:10.000,2,5,101.34
2018-08-29 02:17:10.000,3,2,36.88
2018-08-29 02:17:10.000,3,3,63.71
2018-08-29 02:17:15.000,1,1,11.545
2018-08-29 02:17:15.000,2,1,13.105
2018-08-29 02:17:15.000,3,1,11.905
2018-08-29 02:17:15.000,3,5,106.88
2018-08-29 02:17:20.000,1,2,38.51
2018-08-29 02:17:20.000,1,4,81.3
2018-08-29 02:17:20.000,2,2,36.37
2018-08-29 02:17:20.000,2,4,82.03
2018-08-29 02:17:20.000,3,2,34.23
2018-08-29 02:17:20.000,3,4,84.16
2018-08-29 02:17:25.000,1,1,13.94
2018-08-29 02:17:25.000,1,5,104.41
2018-08-29 02:17:25.000,2,2,32.16
2018-08-29 02:17:25.000,2,5,107.275
2018-08-29 02:17:25.000,3,2,36.43
2018-08-29 02:17:25.000,3,5,100.14
2018-08-29 02:17:30.000,1,3,61.26
2018-08-29 02:17:30.000,1,4,81.475
2018-08-29 02:17:30.000,1,5,106.61
2018-08-29 02:17:30.000,2,4,83.615
2018-08-29 02:17:30.000,3,5,102.34
2018-08-29 02:17:35.000,1,2,38.03
2018-08-29 02:17:35.000,2,1,14.74
2018-08-29 02:17:35.000,2,2,32.31
2018-08-29 02:17:35.000,2,4,81.79
2018-08-29 02:17:35.000,2,5,108.21
2018-08-29 02:17:35.000,3,2,33.76
2018-08-29 02:17:35.000,3,4,83.93
